Product,Brand,Price,Rating,Review,Votes,Review_Length,Polarity,Sentiment
Samsung Galaxy S4 Mini GT-i9192 - 8GB Factory Unlocked Dual Sim- Blue Arctic,samsung,2000.0,5,"perfect product, i liket a lot",0.0,30,1.0,Positive
Samsung Galaxy S4 Mini GT-i9192 - 8GB Factory Unlocked Dual Sim- Blue Arctic,samsung,2000.0,2,"It was a Chinese clone of original Samsung product. It worked only for a year. As stated in advertisement, seller claimed it as a ""Factory Unlocked International"". When we came to India and tried to use this, it worked for few days and when tried to reset, if failed. So, it was not a "" Factory Unlocked International"". I advise everybody, not to purchase this model. Especially if it written made in china and not made in UK above the IMEI series is given below....< blank space >IMEI XYZXYZXYZXYZIMEI XYZXYZXYZXYZCamera quality was not good as well.",0.0,551,-0.06136363636363637,Neutral
Samsung Galaxy S4 Mini GT-i9192 - 8GB Factory Unlocked Dual Sim- Blue Arctic,samsung,2000.0,4,"I like this phone. It is not expensive and has all main functions s, including 4G, NFC, fast Wi-Fi. Bluetooth, and Android 5.0 update. The battery life is about 2 days with moderate usage and one day with heavy usage. Sound, video and camera are great. MicroSD slot allows to add more memory (I used 64Gb card) for tons of pictures, video and music. It works great!",0.0,365,0.3462962962962963,Positive
Samsung Galaxy S4 Mini GT-i9192 - 8GB Factory Unlocked Dual Sim- Blue Arctic,samsung,2000.0,5,"Good Service, I recommend it 100% Thank and good luck...",0.0,56,0.7,Positive
Samsung Galaxy S4 Mini GT-i9192 - 8GB Factory Unlocked Dual Sim- Blue Arctic,samsung,2000.0,5,exelente muy bueno,0.0,18,0.0,Neutral
Samsung Galaxy S4 Mini GT-i9192 - 8GB Factory Unlocked Dual Sim- Blue Arctic,samsung,2000.0,5,excelente producto,0.0,18,0.0,Neutral
Samsung Galaxy S4 Mini GT-i9192 - 8GB Factory Unlocked Dual Sim- Blue Arctic,samsung,2000.0,5,Excellent,0.0,9,1.0,Positive
Samsung Galaxy S4 Mini GT-i9192 - 8GB Factory Unlocked Dual Sim- Blue Arctic,samsung,2000.0,4,"I loved this phone. Had it about 2 years i think and just a few days ago it died. Died to the point of never coming back on again. I was playing a game and my battery was getting low and before i could plug the charger in it died. I loved the size the most. I hate all these big phones with huge screens that can never just fit in my pocket, this was perfect for those reasons. It will be missed but i was going to replace soon anyway because it was getting kind of laggy.",0.0,472,0.22307692307692306,Positive
Samsung Galaxy S4 Mini GT-i9192 - 8GB Factory Unlocked Dual Sim- Blue Arctic,samsung,2000.0,1,"DO NOT BUY THIS PHONE....when i got the phone last year some months later it started to over heat to the point i had to remove the battery and place it by the fan to cool off or if i am driving out of the window after little over a year, one day two weeks ago I rest down the phone to go on the pc at work when I picked it up it was dead and this suppose to be a 'brand new phone' is now dead on which i had a 24 month warranty. contacted the sellers and they had the nerve to tell me to contact Samsung . I do not know why Amazon are letting these bogus sellers keep running their scamps on ppl so I am out of a phone and the phone is of no use again . AGAIN DONOT BUY THIS PHONE ....i tried changing the battery and its not the battery so i know its the phone/ never fell in water or placed in water ....PLEASE PPL THINK LONG AND HARD BEFORE SHELLING OUT $200 FOR A NO GOOD PRODUCT. Amazon needs to do something about these sellers. (Samsung Korea)",0.0,950,-0.08621441689623509,Neutral
Samsung Galaxy S4 Mini GT-i9192 - 8GB Factory Unlocked Dual Sim- Blue Arctic,samsung,2000.0,2,"I bought this for the dual SIM facility, since I make regular visits to the UK and need to be available to friends and family there without them having to dial a US number. That aspect of it works reasonably well. However, there are three serious problems with it. 1 - It keeps forgetting all the email settings, and will suddenly behave as if the email accounts were never configured, and I have to do it all again from scratch (a chore, as I have four accounts I need the phone to be able to use). 2 - It will suddenly and spontaneously reboot itself, for no apparent reason. 3 - Its process can't cope with running a GPS app for in-car navigation. When using the phone for navigation, it will suddenly freeze (requiring the battery to pull and be reinserted to get it to work again) or reboot itself again. Same thing happens with Waze and Google navigation apps, so it isn't a software issue. Furthermore, after a few minutes of running a navigation app, the phone gets so hot you could fry an egg on the back of it.",0.0,1020,0.09940476190476191,Neutral
"Samsung Galaxy S4 Mini GT-I9192 Factory Unlocked Cellphone, 8GB, White",Samsung,229.99,5,Recommended,0.0,11,0.0,Neutral
"Samsung Galaxy S4 Mini GT-I9192 Factory Unlocked Cellphone, 8GB, White",Samsung,229.99,5,"perfect product, i liket a lot",0.0,30,1.0,Positive
"Samsung Galaxy S4 Mini GT-I9192 Factory Unlocked Cellphone, 8GB, White",Samsung,229.99,2,"It was a Chinese clone of original Samsung product. It worked only for a year. As stated in advertisement, seller claimed it as a ""Factory Unlocked International"". When we came to India and tried to use this, it worked for few days and when tried to reset, if failed. So, it was not a "" Factory Unlocked International"". I advise everybody, not to purchase this model. Especially if it written made in china and not made in UK above the IMEI series is given below....< blank space >IMEI XYZXYZXYZXYZIMEI XYZXYZXYZXYZCamera quality was not good as well.",0.0,551,-0.06136363636363637,Neutral
"Samsung Galaxy S4 Mini GT-I9192 Factory Unlocked Cellphone, 8GB, White",Samsung,229.99,4,"I like this phone. It is not expensive and has all main functions s, including 4G, NFC, fast Wi-Fi. Bluetooth, and Android 5.0 update. The battery life is about 2 days with moderate usage and one day with heavy usage. Sound, video and camera are great. MicroSD slot allows to add more memory (I used 64Gb card) for tons of pictures, video and music. It works great!",0.0,365,0.3462962962962963,Positive
"Samsung Galaxy S4 Mini GT-I9192 Factory Unlocked Cellphone, 8GB, White",Samsung,229.99,5,"Good Service, I recommend it 100% Thank and good luck...",0.0,56,0.7,Positive
"Samsung Galaxy S4 Mini GT-I9192 Factory Unlocked Cellphone, 8GB, White",Samsung,229.99,5,exelente muy bueno,0.0,18,0.0,Neutral
"Samsung Galaxy S4 Mini GT-I9192 Factory Unlocked Cellphone, 8GB, White",Samsung,229.99,5,excelente producto,0.0,18,0.0,Neutral
"Samsung Galaxy S4 Mini GT-I9192 Factory Unlocked Cellphone, 8GB, White",Samsung,229.99,5,Excellent,0.0,9,1.0,Positive
"Samsung Galaxy S4 Mini GT-I9192 Factory Unlocked Cellphone, 8GB, White",Samsung,229.99,4,"I loved this phone. Had it about 2 years i think and just a few days ago it died. Died to the point of never coming back on again. I was playing a game and my battery was getting low and before i could plug the charger in it died. I loved the size the most. I hate all these big phones with huge screens that can never just fit in my pocket, this was perfect for those reasons. It will be missed but i was going to replace soon anyway because it was getting kind of laggy.",0.0,472,0.22307692307692306,Positive
"Samsung Galaxy S4 Mini GT-I9192 Factory Unlocked Cellphone, 8GB, White",Samsung,229.99,1,"DO NOT BUY THIS PHONE....when i got the phone last year some months later it started to over heat to the point i had to remove the battery and place it by the fan to cool off or if i am driving out of the window after little over a year, one day two weeks ago I rest down the phone to go on the pc at work when I picked it up it was dead and this suppose to be a 'brand new phone' is now dead on which i had a 24 month warranty. contacted the sellers and they had the nerve to tell me to contact Samsung . I do not know why Amazon are letting these bogus sellers keep running their scamps on ppl so I am out of a phone and the phone is of no use again . AGAIN DONOT BUY THIS PHONE ....i tried changing the battery and its not the battery so i know its the phone/ never fell in water or placed in water ....PLEASE PPL THINK LONG AND HARD BEFORE SHELLING OUT $200 FOR A NO GOOD PRODUCT. Amazon needs to do something about these sellers. (Samsung Korea)",0.0,950,-0.08621441689623509,Neutral
"Samsung Galaxy S4 Mini GT-I9192 Factory Unlocked Cellphone, 8GB, White",Samsung,229.99,5,"perfect product, i liket a lot",0.0,30,1.0,Positive
"Samsung Galaxy S4 Mini GT-I9192 Factory Unlocked Cellphone, 8GB, White",Samsung,229.99,2,"It was a Chinese clone of original Samsung product. It worked only for a year. As stated in advertisement, seller claimed it as a ""Factory Unlocked International"". When we came to India and tried to use this, it worked for few days and when tried to reset, if failed. So, it was not a "" Factory Unlocked International"". I advise everybody, not to purchase this model. Especially if it written made in china and not made in UK above the IMEI series is given below....< blank space >IMEI XYZXYZXYZXYZIMEI XYZXYZXYZXYZCamera quality was not good as well.",0.0,551,-0.06136363636363637,Neutral
"Samsung Galaxy S4 Mini GT-I9192 Factory Unlocked Cellphone, 8GB, White",Samsung,229.99,4,"I like this phone. It is not expensive and has all main functions s, including 4G, NFC, fast Wi-Fi. Bluetooth, and Android 5.0 update. The battery life is about 2 days with moderate usage and one day with heavy usage. Sound, video and camera are great. MicroSD slot allows to add more memory (I used 64Gb card) for tons of pictures, video and music. It works great!",0.0,365,0.3462962962962963,Positive
"Samsung Galaxy S4 Mini GT-I9192 Factory Unlocked Cellphone, 8GB, White",Samsung,229.99,5,"Good Service, I recommend it 100% Thank and good luck...",0.0,56,0.7,Positive
"Samsung Galaxy S4 Mini GT-I9192 Factory Unlocked Cellphone, 8GB, White",Samsung,229.99,5,exelente muy bueno,0.0,18,0.0,Neutral
"Samsung Galaxy S4 Mini GT-I9192 Factory Unlocked Cellphone, 8GB, White",Samsung,229.99,5,excelente producto,0.0,18,0.0,Neutral
"Samsung Galaxy S4 Mini GT-I9192 Factory Unlocked Cellphone, 8GB, White",Samsung,229.99,5,Excellent,0.0,9,1.0,Positive
"Samsung Galaxy S4 Mini GT-I9192 Factory Unlocked Cellphone, 8GB, White",Samsung,229.99,4,"I loved this phone. Had it about 2 years i think and just a few days ago it died. Died to the point of never coming back on again. I was playing a game and my battery was getting low and before i could plug the charger in it died. I loved the size the most. I hate all these big phones with huge screens that can never just fit in my pocket, this was perfect for those reasons. It will be missed but i was going to replace soon anyway because it was getting kind of laggy.",0.0,472,0.22307692307692306,Positive
"Samsung Galaxy S4 Mini GT-I9192 Factory Unlocked Cellphone, 8GB, White",Samsung,229.99,1,"DO NOT BUY THIS PHONE....when i got the phone last year some months later it started to over heat to the point i had to remove the battery and place it by the fan to cool off or if i am driving out of the window after little over a year, one day two weeks ago I rest down the phone to go on the pc at work when I picked it up it was dead and this suppose to be a 'brand new phone' is now dead on which i had a 24 month warranty. contacted the sellers and they had the nerve to tell me to contact Samsung . I do not know why Amazon are letting these bogus sellers keep running their scamps on ppl so I am out of a phone and the phone is of no use again . AGAIN DONOT BUY THIS PHONE ....i tried changing the battery and its not the battery so i know its the phone/ never fell in water or placed in water ....PLEASE PPL THINK LONG AND HARD BEFORE SHELLING OUT $200 FOR A NO GOOD PRODUCT. Amazon needs to do something about these sellers. (Samsung Korea)",0.0,950,-0.08621441689623509,Neutral
"Samsung Galaxy S4 Mini GT-I9192 Factory Unlocked Cellphone, 8GB, White",Samsung,229.99,2,"I bought this for the dual SIM facility, since I make regular visits to the UK and need to be available to friends and family there without them having to dial a US number. That aspect of it works reasonably well. However, there are three serious problems with it. 1 - It keeps forgetting all the email settings, and will suddenly behave as if the email accounts were never configured, and I have to do it all again from scratch (a chore, as I have four accounts I need the phone to be able to use). 2 - It will suddenly and spontaneously reboot itself, for no apparent reason. 3 - Its process can't cope with running a GPS app for in-car navigation. When using the phone for navigation, it will suddenly freeze (requiring the battery to pull and be reinserted to get it to work again) or reboot itself again. Same thing happens with Waze and Google navigation apps, so it isn't a software issue. Furthermore, after a few minutes of running a navigation app, the phone gets so hot you could fry an egg on the back of it.",0.0,1020,0.09940476190476191,Neutral
Samsung Galaxy S4 Mini GT-I9192 GSM Factory Unlocked Dual Sim - 8GB (Black Leather),Samsung,2000.0,5,"Excelente producto, bueno y de calidad, llego a tiempo, muy satisfecha y agradecida con la rapidez del envio.",0.0,109,0.0,Neutral
